ID,name,source ref,source type,mapping type,target_ID,target name,target ref,target type,STIX ID,created,last modified
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1053.003,Cron,attack-pattern--2acf44aa-542f-4366-b4eb-55ef5747759c,technique,relationship--dedf19b5-f91d-4555-93fe-c551f9ca6302,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1485,Data Destruction,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,technique,relationship--77cd972c-459f-4cac-ae21-3cc1a96df09e,12 April 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1486,Data Encrypted for Impact,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,technique,relationship--02e23a00-846a-4b86-9146-4a7354c23667,12 April 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1005,Data from Local System,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,technique,relationship--d20f3c5a-5987-4223-a97d-64ca0f1231ac,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1562.004,Disable or Modify System Firewall,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b,technique,relationship--c0a373f1-a0bb-4896-8b9e-ee8d642127a9,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1561.002,Disk Structure Wipe,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,technique,relationship--95f54d2e-cfa0-4afc-a5f4-9da7da55242a,12 April 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1189,Drive-by Compromise,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,technique,relationship--2d27c0d9-7e8e-4713-b3e1-0d82db27ac9a,29 January 2019,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1070.004,File Deletion,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,technique,relationship--161225df-de21-4715-b4f3-c324c05ff590,29 January 2019,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1083,File and Directory Discovery,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,technique,relationship--2f19f736-a547-47c3-ae26-40a0d13cdf41,29 September 2021,15 October 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1562.003,Impair Command History Logging,attack-pattern--8f504411-cb96-4dac-a537-8d2bb7679c59,technique,relationship--5c7716d2-cf4b-43cd-a544-0c94ebf69e23,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1105,Ingress Tool Transfer,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,technique,relationship--559dfd54-de33-4cfc-aeec-617cd545e870,29 January 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1056.001,Keylogging,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,technique,relationship--1a49c7e5-32b0-4393-a464-1491b1ebc279,29 January 2019,16 March 2020
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--cd2842e8-13e8-4946-9f16-f0473c6ac205,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1112,Modify Registry,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,technique,relationship--0ccca05d-955c-40fa-9fd4-c10480abcf3d,29 January 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1106,Native API,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,technique,relationship--cad2a13a-eb81-4c1c-8d16-beac4bf79625,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1135,Network Share Discovery,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,technique,relationship--82660969-2c24-46a6-a451-1b41240b9ed7,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--d9cd7a48-0728-4e56-9c74-45baf45cf0ff,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1057,Process Discovery,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,technique,relationship--f4d825cd-08d4-47ad-975c-37b886192e7c,29 January 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1218.011,Rundll32,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,technique,relationship--c27c2970-ae12-46a0-99f8-2aa9137a8de3,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1565.003,Runtime Data Manipulation,attack-pattern--32ad5c86-2bcf-47d8-8fdc-d7f3d79a7490,technique,relationship--c51741a8-7c08-4d6e-9d6a-02da7cc8cc83,12 April 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1053.005,Scheduled Task,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,technique,relationship--a3157c50-410e-4218-8707-326ab0146c94,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1518.001,Security Software Discovery,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,technique,relationship--1c327eb2-e0af-45c2-a9ea-784252ad34b0,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1569.002,Service Execution,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,technique,relationship--efaecf33-d565-40fa-baf5-976138f6c883,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1027.002,Software Packing,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,technique,relationship--61986499-5358-4edc-aab1-6a13ae0f7c06,29 January 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,relationship--dfb8dd3b-3700-4708-a9ea-ddcc6b750705,29 September 2021,04 October 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1565.001,Stored Data Manipulation,attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292,technique,relationship--d032ba7f-4dee-4a98-b400-86e2eb0ee918,12 April 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1082,System Information Discovery,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,technique,relationship--870cebf9-bf09-451c-a894-cad79936bb67,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1049,System Network Connections Discovery,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,technique,relationship--11ab80ae-29e7-45a4-8d92-53493e2971c3,09 September 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1033,System Owner/User Discovery,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,technique,relationship--064cfeb5-9ddb-4dd2-ada4-cf9e65601dc5,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1529,System Shutdown/Reboot,attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc,technique,relationship--53c8e757-8043-4d08-8bd6-8d02d2b973cb,04 October 2019,04 October 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1070.006,Timestomp,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,technique,relationship--6fa3a8bd-3a66-4f48-9439-97e5ae3dcac9,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1588.002,Tool,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,technique,relationship--a7213656-7166-4b88-8d32-f388a2ef1671,12 October 2021,12 October 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1565.002,Transmitted Data Manipulation,attack-pattern--d0613359-5781-4fd2-b5be-c269270be1f6,technique,relationship--8d94276b-c902-4d7c-ae10-d13e127e5149,12 April 2019,09 September 2019
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1059.005,Visual Basic,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,technique,relationship--457cc54b-4fd9-490f-bb2f-d7d559624388,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1071.001,Web Protocols,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,technique,relationship--5577d7ff-58ee-4513-bf01-3be1a60ac2c9,29 January 2019,17 March 2020
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1505.003,Web Shell,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,technique,relationship--ae7727c7-6b4a-48fb-8ecb-b07cbe819cad,29 September 2021,29 September 2021
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1059.003,Windows Command Shell,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,technique,relationship--3ab4c52a-aa3d-4c65-bd68-6614a0fb7bfe,29 January 2019,17 March 2020
G0082,APT38,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,group,uses,T1543.003,Windows Service,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,technique,relationship--2012985d-6529-4944-a2d2-892d56751b94,29 September 2021,29 September 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1546.010,AppInit DLLs,attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd,technique,relationship--19785182-3304-4954-9545-30560d159ae2,20 April 2021,20 April 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1560.001,Archive via Utility,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662,technique,relationship--5d4ba3fe-d782-47e4-ad82-0b81142a5e1a,21 February 2019,12 October 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1197,BITS Jobs,attack-pattern--c8e87b83-edbb-48d4-9295-4974897525b7,technique,relationship--c6b51e0c-d6a8-4815-b1fe-fb065ac0bcaa,11 December 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1102.002,Bidirectional Communication,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,technique,relationship--5b875be8-3849-46e2-80cb-dec502f78f52,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1110,Brute Force,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd,technique,relationship--c4a566d6-69ce-4284-809d-433663e3e2fa,19 March 2020,19 March 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1115,Clipboard Data,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,technique,relationship--0f81e969-dfc4-4d37-8664-59c31bd7116c,22 May 2020,22 May 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1553.006,Code Signing Policy Modification,attack-pattern--565275d5-fcc3-4b66-b4e7-928e4cac6b8c,technique,relationship--16ee08e8-a66a-4022-a322-148eeaf71771,20 April 2021,23 April 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1059,Command and Scripting Interpreter,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,technique,relationship--a1c62ce5-2f11-415f-bca1-c9021530c090,21 February 2019,12 October 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1555,Credentials from Password Stores,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0,technique,relationship--8b2af30a-523f-41fe-88c3-ab2ee15bdec5,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1071.004,DNS,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72,technique,relationship--9a66e38c-ea79-4b7b-bf74-555da87d58c3,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1005,Data from Local System,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,technique,relationship--0e4c55fc-a923-4c05-89ce-3102620a41d7,22 May 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1140,Deobfuscate/Decode Files or Information,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,technique,relationship--089eeb46-323e-410b-a27b-dc5ff4467c40,20 April 2021,20 April 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1041,Exfiltration Over C2 Channel,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,technique,relationship--4c5f4c95-2eca-4f8d-8e7e-16f0bb323b07,14 December 2020,14 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1190,Exploit Public-Facing Application,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,technique,relationship--fab9f76e-570c-4235-8045-dec89714d435,22 May 2020,22 May 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1090.002,External Proxy,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3,technique,relationship--073aff0c-1dd2-40f4-87da-d90809f3418a,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1070.004,File Deletion,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,technique,relationship--58a1976b-122d-41df-ae40-b66826ad8f4f,20 April 2021,20 April 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1083,File and Directory Discovery,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,technique,relationship--ba65edc3-e0ef-477f-92c8-ffa2e2a943c5,11 December 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1105,Ingress Tool Transfer,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,technique,relationship--60f1cf34-8c60-47b7-ba9a-88c2575006f9,22 May 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1056,Input Capture,attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2,technique,relationship--f11ab582-8ea8-4ed7-9b1e-2b31dce390da,11 December 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1090.001,Internal Proxy,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755,technique,relationship--e2ebd73f-9198-49c7-b446-00478a466e78,21 February 2019,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1056.001,Keylogging,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,technique,relationship--0ddcf163-015f-46a2-8de7-375712d92bae,22 May 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1003.001,LSASS Memory,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,technique,relationship--948eaafc-3440-43f3-b9e4-39eb77197d72,21 February 2019,12 October 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1136.001,Local Account,attack-pattern--635cbe30-392d-4e27-978e-66774357c762,technique,relationship--c6f11dfe-dd59-4310-9619-ed42ee48d736,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1074.001,Local Data Staging,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,technique,relationship--a538c673-e7f2-4fd0-923e-d874a3f3d363,11 December 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--4e50db0c-4e54-4266-b675-3b279ec45427,22 February 2019,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1204.001,Malicious Link,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,technique,relationship--77e0980c-de43-48a8-8df3-b924f8d91b51,17 March 2020,12 October 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1036.005,Match Legitimate Name or Location,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,technique,relationship--d7a244fa-f52c-4e54-9088-6f9ccda8b2b9,29 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1046,Network Service Discovery,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,technique,relationship--02caaeff-7429-444f-bac2-498fe3a73cfd,21 February 2019,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1135,Network Share Discovery,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,technique,relationship--307e732c-c407-4466-951b-38062bb5e32b,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1003,OS Credential Dumping,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,technique,relationship--0f93a49a-11c8-49d8-9b58-e7136e6bc850,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1027,Obfuscated Files or Information,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,technique,relationship--38cf696a-f98d-4b32-a9f1-0183bd78b6d2,20 April 2021,20 April 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--0f50a4e4-6ceb-4ead-88ed-147592e0b398,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1059.006,Python,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,technique,relationship--c906ddd0-e3fb-42ad-84cb-84ca093ddbb2,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1012,Query Registry,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,technique,relationship--c3cef083-71f7-46ed-85c1-0b44ac24b85e,11 December 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1547.001,Registry Run Keys / Startup Folder,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,technique,relationship--0574a456-6327-4f07-94b0-58be6ecbf8b8,21 February 2019,12 October 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1021.001,Remote Desktop Protocol,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,technique,relationship--42ddce39-b653-4466-b7ff-a9554029f1c6,21 February 2019,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1018,Remote System Discovery,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,technique,relationship--964233cc-fa6c-4754-9684-6546eb6d5a4a,21 February 2019,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1021.002,SMB/Windows Admin Shares,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,technique,relationship--fa82d7c2-bdc5-4945-9d59-5b40eb9a7454,22 May 2020,29 May 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1021.004,SSH,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6,technique,relationship--fe8bc44b-805d-440c-a447-96091033439d,21 February 2019,12 October 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1053.005,Scheduled Task,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,technique,relationship--54d5380e-07a4-49b0-8ffd-c34428c90bbe,21 February 2019,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1113,Screen Capture,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,technique,relationship--932beba4-bb6a-4174-abe3-353d2e39337c,22 May 2020,11 December 2020
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1569.002,Service Execution,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,technique,relationship--364be248-6fa2-42a2-847b-35e6f43fd06d,22 May 2020,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1547.009,Shortcut Modification,attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,technique,relationship--25557d9f-bfa0-4da7-8352-ab56b82b475b,21 February 2019,12 October 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1027.002,Software Packing,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,technique,relationship--4bc2e50e-0753-497f-9ec0-af270abe2af1,23 April 2019,18 October 2023
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,relationship--f60a3a4e-ba53-47ba-8e31-e301f3983f6e,21 February 2019,12 October 2021
G0087,APT39,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,group,uses,T1566.002,Spearphishing Link,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,technique,relationship--f5cd03ce-93e0-4458-ba90-ca3926bb41b9,21 February 2019,12 October 2021
