ID,name,source_ref,source_type,mapping_type,target_ID,target_name,target ref,target_type,mapping description,STIX ID,created,last modified
G0120,Evilnum,intrusion-set--1f0f9a14-11aa-49aa-9174-bcd0eaa979de,group,uses,S0349,LaZagne,tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,software,(Citation: ESET EvilNum July 2020),relationship--c0a10dc5-51e4-4ec3-a827-4999bde3ed58,27 January 2021,27 January 2021
G0120,Evilnum,intrusion-set--1f0f9a14-11aa-49aa-9174-bcd0eaa979de,group,uses,S0284,More_eggs,malware--bfd2738c-8b43-43c3-bc9f-d523c8e88bf4,software,(Citation: ESET EvilNum July 2020),relationship--17fc72c1-83be-4dce-a795-d2a36e6354ca,27 January 2021,27 January 2021
G0051,FIN10,intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b,group,uses,S0363,Empire,tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,software,(Citation: FireEye FIN10 June 2017),relationship--1e809121-085d-419e-a763-c9e2309af074,12 March 2019,25 April 2019
G1016,FIN13,intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,group,uses,S0363,Empire,tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,software,(Citation: Sygnia Elephant Beetle Jan 2022),relationship--830ebcfb-58a9-4a11-b319-ca49ce7bfe1b,27 July 2023,01 August 2023
G1016,FIN13,intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,group,uses,S0357,Impacket,tool--26c87906-d750-42c5-946c-d4162c73fc7b,software,(Citation: Sygnia Elephant Beetle Jan 2022),relationship--055b4a0f-99aa-4d61-9aa4-a48fff427eb3,27 July 2023,27 July 2023
G1016,FIN13,intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Mandiant FIN13 Aug 2022),relationship--6736036b-1b05-4857-aded-75a7d42a8be2,27 July 2023,29 September 2023
G1016,FIN13,intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,group,uses,S0160,certutil,tool--0a68f1f1-da74-4d28-8d9a-696c082706cc,software,(Citation: Sygnia Elephant Beetle Jan 2022),relationship--8a16836c-ad80-4c4f-8c4a-cfc639450a5a,27 July 2023,27 July 2023
G0053,FIN5,intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022,group,uses,S0173,FLIPSIDE,malware--0e18b800-906c-4e44-a143-b11c72b3448b,software,(Citation: Mandiant FIN5 GrrCON Oct 2016),relationship--a2c9bae6-15aa-4ce0-8f4d-01b8fc32a36d,16 January 2018,24 April 2019
G0053,FIN5,intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,[FIN5](https://attack.mitre.org/groups/G0053) uses a customized version of PsExec.(Citation: Mandiant FIN5 GrrCON Oct 2016),relationship--7e46e7c8-e48a-4860-bbcd-224a2d12284a,16 January 2018,24 April 2019
G0053,FIN5,intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022,group,uses,S0169,RawPOS,malware--9752aef4-a1f3-4328-929f-b64eb0536090,software,(Citation: DarkReading FireEye FIN5 Oct 2015)(Citation: Mandiant FIN5 GrrCON Oct 2016),relationship--dff84383-c4c5-4974-a33d-9e43526abf49,16 January 2018,24 April 2019
G0053,FIN5,intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022,group,uses,S0195,SDelete,tool--d8d19e33-94fd-4aa3-b94a-08ee801a2153,software,(Citation: Mandiant FIN5 GrrCON Oct 2016),relationship--c4e81078-28b4-4a68-a946-458f4d122e39,18 April 2018,24 April 2019
G0053,FIN5,intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022,group,uses,S0005,Windows Credential Editor,tool--242f3da3-4425-4d11-8f5c-b842886da966,software,(Citation: DarkReading FireEye FIN5 Oct 2015)(Citation: Mandiant FIN5 GrrCON Oct 2016),relationship--432f40d2-5309-4cc1-9544-2943233c3c2c,16 January 2018,24 April 2019
G0053,FIN5,intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022,group,uses,S0006,pwdump,tool--9de2308e-7bed-43a3-8e58-f194b3586700,software,(Citation: Mandiant FIN5 GrrCON Oct 2016),relationship--ab83d817-57b8-4970-afc6-fbd70c6e3760,16 January 2018,24 April 2019
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0552,AdFind,tool--f59508a6-3615-47c3-b493-6676e1a39a87,software,(Citation: FireEye FIN6 Apr 2019),relationship--7b7410ad-f09f-49e1-8077-9ffac9d77fcc,28 December 2020,28 December 2020
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0154,Cobalt Strike,malware--a7881f21-e978-4fe4-af56-92c9416a2616,software,(Citation: FireEye FIN6 Apr 2019),relationship--6d520715-126a-4678-ba03-cbdd70fae8d0,06 November 2020,06 November 2020
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0381,FlawedAmmyy,malware--432555de-63bf-4f2a-a3fa-f720a4561078,software,(Citation: Visa FIN6 Feb 2019),relationship--01c46868-c510-4df1-93fe-31d1fa9eb62e,09 October 2020,09 October 2020
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0503,FrameworkPOS,malware--1cdbbcab-903a-414d-8eb0-439a97343737,software,(Citation: SentinelOne FrameworkPOS September 2019)(Citation: Crowdstrike Global Threat Report Feb 2018)(Citation: Visa FIN6 Feb 2019),relationship--546bc8ea-9330-47a4-a5d1-d3fe89b1382b,08 September 2020,19 October 2020
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0632,GrimAgent,malware--c9b99d03-ff11-4a48-95f0-82660d582c25,software,(Citation: Group IB GrimAgent July 2021),relationship--2f5dca6f-7a62-4933-a003-16dbb6d234cb,16 July 2021,14 October 2021
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0372,LockerGoga,malware--5af7a825-2d9f-400d-931a-e00eb9e27f48,software,(Citation: FireEye FIN6 Apr 2019),relationship--ad7770c3-fe24-4285-9ce2-1616a1061472,17 April 2019,28 June 2019
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0449,Maze,malware--d9f7383c-95ec-4080-bbce-121c9384457b,software,(Citation: FireEye Maze May 2020),relationship--a5840067-79c4-4965-832c-ebca455cc17c,09 September 2020,09 September 2020
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Security Intelligence More Eggs Aug 2019),relationship--ed3bc4c8-f800-440f-8bb4-c5e8e4611eb3,16 September 2019,16 September 2019
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0284,More_eggs,malware--bfd2738c-8b43-43c3-bc9f-d523c8e88bf4,software,(Citation: Security Intelligence More Eggs Aug 2019)(Citation: Visa FIN6 Feb 2019),relationship--5b8c6d74-6fa5-455b-8400-92fdda5c299e,16 September 2019,09 September 2020
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: FireEye FIN6 April 2016)(Citation: FireEye FIN6 Apr 2019),relationship--9c8fa95a-cbbe-4ef6-999d-21b4080b54f6,31 May 2017,28 June 2019
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0446,Ryuk,malware--a020a61c-423f-4195-8c46-ba1d21abba37,software,(Citation: FireEye FIN6 Apr 2019),relationship--e9f5096e-b9fc-459a-a303-88763b1269cc,14 May 2020,15 May 2020
G0037,FIN6,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,group,uses,S0005,Windows Credential Editor,tool--242f3da3-4425-4d11-8f5c-b842886da966,software,(Citation: FireEye FIN6 April 2016),relationship--6ed5961a-224a-419b-b696-8962813158f2,31 May 2017,28 June 2019
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0552,AdFind,tool--f59508a6-3615-47c3-b493-6676e1a39a87,software,(Citation: CrowdStrike Carbon Spider August 2021),relationship--210b5693-f039-4853-a0ea-70b4fa3abed9,15 October 2021,15 October 2021
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0415,BOOSTWRITE,malware--56d10a7f-bb42-4267-9b4c-63abb9c06010,software,(Citation: FireEye FIN7 Oct 2019),relationship--ece11a34-960b-4ead-8258-02bee1bb0e41,11 October 2019,11 October 2019
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0030,Carbanak,malware--72f54d66-675d-4587-9bd3-4ed09f9522e4,software,(Citation: FireEye FIN7 March 2017)(Citation: FireEye FIN7 Aug 2018)(Citation: DOJ FIN7 Aug 2018)(Citation: IBM Ransomware Trends September 2020)(Citation: CrowdStrike Carbon Spider August 2021)(Citation: FBI Flash FIN7 USB)(Citation: Mandiant FIN7 Apr 2022),relationship--7577e14c-ceba-4646-98ce-41e7fa9ae851,31 May 2017,04 October 2023
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0154,Cobalt Strike,malware--a7881f21-e978-4fe4-af56-92c9416a2616,software,(Citation: CrowdStrike Carbon Spider August 2021)(Citation: FBI Flash FIN7 USB)(Citation: Mandiant FIN7 Apr 2022),relationship--9c61749d-ad78-476d-8cd6-ba4eafc8f74e,23 September 2021,04 October 2023
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0488,CrackMapExec,tool--c4810609-7da6-48ec-8057-1b70a7814db0,software,"
(Citation: CrowdStrike Carbon Spider August 2021)",relationship--707474c8-890d-4be2-81d5-f6a4902b1309,23 September 2021,23 September 2021
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0417,GRIFFON,malware--04fc1842-f9e4-47cf-8cb8-5c61becad142,software,(Citation: SecureList Griffon May 2019)(Citation: CrowdStrike Carbon Spider August 2021)(Citation: FBI Flash FIN7 USB),relationship--08678e7f-c675-4f85-9593-f06cb90f6e44,11 October 2019,14 January 2022
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0151,HALFBAKED,malware--0ced8926-914e-4c78-bc93-356fb90dbd1f,software,(Citation: FireEye FIN7 April 2017)(Citation: FireEye FIN7 Aug 2018),relationship--49d09bc3-cdc0-479b-8516-f64bff9b6757,14 December 2017,30 June 2019
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0648,JSS Loader,malware--f559f945-eb8b-48b1-904c-68568deebed3,software,(Citation: CrowdStrike Carbon Spider August 2021),relationship--3f4ff91e-a279-4777-b362-a57b0c4c098b,22 September 2021,22 September 2021
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0681,Lizar,malware--f74a5069-015d-4404-83ad-5ca01056c0dc,software,(Citation: Threatpost Lizar May 2021)(Citation: Gemini FIN7 Oct 2021),relationship--d736ba76-c58b-4010-865e-68cd67fae4bf,02 February 2022,05 April 2022
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: CrowdStrike Carbon Spider August 2021),relationship--0ea53e8d-743e-4828-8c65-9b610593270a,23 September 2021,23 September 2021
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0145,POWERSOURCE,malware--17e919aa-4a49-445c-b103-dbb8df9e7351,software,(Citation: FireEye FIN7 March 2017),relationship--b6eb09bc-fef4-4cf3-b337-dfe6bd87ca35,31 May 2017,20 July 2022
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0517,Pillowmint,malware--bd7a9e13-69fa-4243-a5e5-04326a63f9f2,software,(Citation: Trustwave Pillowmint June 2020)(Citation: CrowdStrike Carbon Spider August 2021),relationship--95d8ef7d-47b2-438d-921c-902dbb3467bb,07 October 2020,22 September 2021
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0194,PowerSploit,tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d,software,(Citation: CrowdStrike Carbon Spider August 2021)(Citation: Mandiant FIN7 Apr 2022),relationship--6afed42c-6a42-402a-8964-7fcde5435336,23 September 2021,04 October 2023
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0416,RDFSNIFFER,malware--065196de-d7e8-4888-acfb-b2134022ba1b,software,(Citation: FireEye FIN7 Oct 2019),relationship--cc99be16-89cc-427a-b348-2236add3d816,11 October 2019,11 October 2019
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0496,REvil,malware--ac61f1f9-7bb1-465e-9b8a-c2ce8e88baf5,software,(Citation: IBM Ransomware Trends September 2020)(Citation: CrowdStrike Carbon Spider August 2021)(Citation: FBI Flash FIN7 USB),relationship--65adbdda-7069-40ed-9825-b79ec87e4916,21 September 2021,14 January 2022
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0390,SQLRat,malware--8fc6c9e7-a162-4ca4-a488-f1819e9a7b06,software,(Citation: Flashpoint FIN 7 March 2019),relationship--ceac12d5-3c40-42f6-a7df-0fa2e67bf1e8,18 June 2019,29 January 2020
G0046,FIN7,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,group,uses,S0146,TEXTMATE,malware--4f6aa78c-c3d4-4883-9840-96ca2f5d6d47,software,(Citation: FireEye FIN7 March 2017),relationship--e232f720-ab39-43f4-b419-ae8de115c5e6,31 May 2017,20 July 2022
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S1081,BADHATCH,malware--3553b49d-d4ae-4fb6-ab17-0adbc520c888,software,(Citation: BitDefender BADHATCH Mar 2021),relationship--2275a778-0ba1-40a7-8421-1659dc2e38d4,01 August 2023,19 September 2023
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0357,Impacket,tool--26c87906-d750-42c5-946c-d4162c73fc7b,software,(Citation: Bitdefender FIN8 July 2021)(Citation: Bitdefender Sardonic Aug 2021),relationship--febe1cf5-d8b5-4218-b32d-1e9ea10eab7f,08 September 2021,19 September 2023
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: FireEye Know Your Enemy FIN8 Aug 2016),relationship--bc1c5d97-5e95-4ba3-bf61-ffe3de56d508,18 April 2018,22 March 2019
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0359,Nltest,tool--981acc4c-2ede-4b56-be6e-fa1a75f37acf,software,(Citation: Bitdefender FIN8 July 2021),relationship--bf26ba18-224d-421f-8fc7-3748dd2fe9bd,07 October 2021,07 October 2021
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0196,PUNCHBUGGY,malware--5c6ed2dc-37f4-40ea-b2e1-4c76140a388c,software,(Citation: FireEye Fin8 May 2016),relationship--5b5f2424-ff4e-43ab-a08f-fab2b284041d,18 April 2018,19 September 2023
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0197,PUNCHTRACK,malware--c4de7d83-e875-4c88-8b5d-06c41e5b7e79,software,(Citation: FireEye Fin8 May 2016),relationship--6b651165-e444-4272-a218-32e728558208,18 April 2018,19 September 2023
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0097,Ping,tool--b77b563c-34bb-4fb8-86a3-3694338f7b47,software,(Citation: Bitdefender Sardonic Aug 2021),relationship--201802a3-afae-4c10-a125-0fc4fd62f1d2,06 September 2023,19 September 2023
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: Symantec FIN8 Jul 2023),relationship--d7dd3cdf-f928-4ca3-8fba-0c948eb36c16,06 September 2023,06 September 2023
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0481,Ragnar Locker,malware--54895630-efd2-4608-9c24-319de972a9eb,software,(Citation: Symantec FIN8 Jul 2023),relationship--692e5a04-1f20-4597-8f64-15749c9b90e9,06 September 2023,06 September 2023
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S1085,Sardonic,malware--0c52f5bc-557d-4083-bd27-66d7cdb794bb,software,(Citation: Bitdefender Sardonic Aug 2021)(Citation: Symantec FIN8 Jul 2023),relationship--ce5e362a-3403-4d91-b362-cc5314b84a95,05 September 2023,19 September 2023
G0061,FIN8,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,group,uses,S0105,dsquery,tool--38952eac-cb1b-4a71-bad2-ee8223a1c8fe,software,(Citation: FireEye Know Your Enemy FIN8 Aug 2016),relationship--76bd87d6-517e-4294-b4c5-a5a01308bf35,18 April 2018,22 March 2019
G0137,Ferocious Kitten,intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,group,uses,S0190,BITSAdmin,tool--64764dc6-a032-495f-8250-1e4c06bdc163,software,(Citation: Kaspersky Ferocious Kitten Jun 2021),relationship--f76d5396-bce5-4bb8-85aa-75d9f1bec9b2,28 September 2021,28 September 2021
G0137,Ferocious Kitten,intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,group,uses,S0652,MarkiRAT,malware--532c6004-b1e8-415b-9516-f7c14ba783b1,software,(Citation: Kaspersky Ferocious Kitten Jun 2021),relationship--3ccaef78-13bd-40e8-bb4b-b5d203303262,28 September 2021,28 September 2021
G0117,Fox Kitten,intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,group,uses,S0020,China Chopper,malware--5a3a31fe-5a8f-48e1-bff0-a753e5b1be70,software,(Citation: CISA AA20-259A Iran-Based Actor September 2020),relationship--68efc544-05be-454e-86e9-18d55c7d0f2b,22 December 2020,22 December 2020
G0117,Fox Kitten,intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,group,uses,S0556,Pay2Key,malware--77ca1aa3-280c-4b67-abaa-e8fb891a8f83,software,(Citation: ClearkSky Fox Kitten February 2020)(Citation: Check Point Pay2Key November 2020),relationship--a391b999-a7f9-439d-bed5-0a0a13bb6f7d,20 April 2021,20 April 2021
G0117,Fox Kitten,intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: CISA AA20-259A Iran-Based Actor September 2020)(Citation: Check Point Pay2Key November 2020),relationship--d9a97894-9a90-43cd-b9b9-9d13545aeb5a,29 December 2020,05 January 2021
G0117,Fox Kitten,intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,group,uses,S0508,ngrok,tool--2f7f03bb-f367-4a5a-ad9b-310a12a48906,software,(Citation: CrowdStrike PIONEER KITTEN August 2020),relationship--d18f30d7-deca-457c-b993-c87843ae3bab,14 September 2023,14 September 2023
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0564,BlackMould,malware--63c4511b-2d6e-4bb2-b582-e2e99a8a467d,software,(Citation: Microsoft GALLIUM December 2019),relationship--73bcd300-467e-4473-9ba7-772ae1c58610,14 January 2021,14 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0020,China Chopper,malware--5a3a31fe-5a8f-48e1-bff0-a753e5b1be70,software,(Citation: Cybereason Soft Cell June 2019)(Citation: Microsoft GALLIUM December 2019),relationship--109c7cc7-fec6-4d86-ae27-087cddb2670c,19 July 2019,14 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0040,HTRAN,tool--d5e96a35-7b0b-4c6a-9533-d63ecbda563e,software,(Citation: Cybereason Soft Cell June 2019)(Citation: Microsoft GALLIUM December 2019),relationship--b68c8dc2-e3da-4ce8-aef3-456b160e7fb5,19 July 2019,13 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Cybereason Soft Cell June 2019)(Citation: Microsoft GALLIUM December 2019),relationship--8f66e226-ecc4-408d-becb-4e9ad9c66b57,19 July 2019,13 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0590,NBTscan,tool--b63970b7-ddfb-4aee-97b1-80d335e033a8,software,(Citation: Cybereason Soft Cell June 2019),relationship--cc443415-7c35-49ab-92a9-3d0cfa68c7b2,17 March 2021,17 March 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Cybereason Soft Cell June 2019),relationship--96db4cd3-0493-4944-b47c-15b7db6f0010,19 July 2019,22 July 2019
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0097,Ping,tool--b77b563c-34bb-4fb8-86a3-3694338f7b47,software,(Citation: Cybereason Soft Cell June 2019),relationship--090c11ed-8235-4c05-b553-749ee6497b0a,19 July 2019,22 July 2019
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S1031,PingPull,malware--3a0f6128-0a01-421d-8eca-e57d8671b1f1,software,(Citation: Unit 42 PingPull Jun 2022),relationship--5ee76354-a60b-4c20-b3d8-1adda813f792,09 August 2022,09 August 2022
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0013,PlugX,malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,software,(Citation: Cybereason Soft Cell June 2019),relationship--5b271a21-d91f-489b-b6a1-b223a9094df5,19 July 2019,22 July 2019
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0012,PoisonIvy,malware--b42378e0-f147-496f-992a-26a49705395b,software,(Citation: Cybereason Soft Cell June 2019)(Citation: Microsoft GALLIUM December 2019),relationship--3b86d8fe-5677-4516-bf77-898e4da6171f,19 July 2019,13 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: Cybereason Soft Cell June 2019)(Citation: Microsoft GALLIUM December 2019),relationship--b3295bb6-356b-4f8e-b921-ec96d249c66b,19 July 2019,13 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0075,Reg,tool--cde2d700-9ed1-46cf-9bce-07364fe8b24f,software,(Citation: Cybereason Soft Cell June 2019),relationship--b0a6e22f-adad-4625-b07d-996221cf3a50,19 July 2019,22 July 2019
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0005,Windows Credential Editor,tool--242f3da3-4425-4d11-8f5c-b842886da966,software,(Citation: Microsoft GALLIUM December 2019),relationship--ee500581-0b91-42ab-bc1f-0a10a3af47c4,14 January 2021,14 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0110,at,tool--0c8465c0-d0b4-4670-992e-4eee8d7ff952,software,(Citation: Cybereason Soft Cell June 2019),relationship--4e1a2f47-7aad-4402-884d-8921a6a88822,19 July 2019,22 July 2019
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0106,cmd,tool--bba595da-b73a-4354-aa6c-224d4de7cb4e,software,(Citation: Cybereason Soft Cell June 2019)(Citation: Microsoft GALLIUM December 2019),relationship--0a20969e-c201-47cd-ac08-8e1a9c764512,19 July 2019,13 January 2021
G0093,GALLIUM,intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,group,uses,S0100,ipconfig,tool--294e2560-bd48-44b2-9da2-833b5588ad11,software,(Citation: Cybereason Soft Cell June 2019),relationship--058ed2a0-4419-437e-9f3b-4df97f917e8f,19 July 2019,22 July 2019
G0115,GOLD SOUTHFIELD,intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,group,uses,S0591,ConnectWise,tool--842976c7-f9c8-41b2-8371-41dc64fbe261,software,(Citation: Anomali Static Kitten February 2021)(Citation: Tetra Defense Sodinokibi March 2020),relationship--ab641f16-7ba7-452f-b737-786e8c20d815,18 March 2021,13 April 2021
